Dimension,Function,Topology,MH_Group,Algorithm,Variant,Runs,FinalErr_Mean,FinalErr_Median,FinalErr_STD,FinalErr_Q1,FinalErr_Q3,FinalErr_IQR,Log10Err_Mean,Log10Err_Median,Log10Err_STD,ExecTime_s_Mean,ExecTime_s_Median,ExecTime_s_STD,OptimizerFEs_Median,ExplanationFEs_Median,OracleFEs_Median,OracleAttempts,OracleActivations,AppliedInterventions,Rescues
10,1,Unimodal,CLASSICAL_SWARM,GWO,ACME-CF,30,2.436508483652405,0.5317478890935661,4.17258247224803,0.0170236517558208,3.556287615611865,3.539263963856044,-0.6464015815957062,-0.3977265400111644,1.238983126316375,5.720434480500989,5.699998833497375,0.17424919040776338,165080.0,34920.0,34920.0,1378,1378,1378,149
10,1,Unimodal,CLASSICAL_SWARM,GWO,IBREAKDOWN-CF,30,5.0651340410145,0.40740764028413423,10.9566850974805,0.06844004128546993,7.765706190184517,7.697266148899047,-0.31121113336609224,-0.39002204806082896,1.1991703892826096,5.697607863899126,5.690215041995543,0.12826091882796906,176330.0,23670.0,23670.0,1517,1517,1517,345
10,1,Unimodal,CLASSICAL_SWARM,GWO,LIME-CF,30,5.079644989467601,1.3562390241201854,8.494570561542124,0.070099433565943,7.560399252018911,7.490299818452968,-0.17560428146379217,0.12067987072620738,1.2057548803311207,5.807933223633639,5.785730542000238,0.17046146120860659,165800.0,34200.0,34200.0,1415,1415,1415,289
10,1,Unimodal,CLASSICAL_SWARM,GWO,SHAP-CF,30,5.112117677785629,0.4420294298057854,10.85317150194004,0.0332486600766657,6.662732130409694,6.629483470333028,-0.39536463435269986,-0.3631012083691821,1.2491617895519664,5.801693524965958,5.77121139549854,0.14097890347461653,175790.0,24210.0,24210.0,1529,1529,1529,334
10,1,Unimodal,CLASSICAL_SWARM,GWO,Standard,30,5.264316393229978,1.5758461646165074,8.984314354713359,0.08765243189911584,6.917172386474078,6.8295199545749625,-0.11066558977755506,0.19121604696617903,1.1537126693794089,6.125390315300562,6.066468208500737,0.21321473961292559,200000.0,0.0,0.0,0,0,0,0
10,1,Unimodal,ADAPTIVE_DE,L-SHADE,ACME-CF,30,7.984046609029368e-09,8.036892040763632e-09,1.3886945779701042e-09,6.788425821468991e-09,9.26718257687753e-09,2.47875675540854e-09,-8.104792493800797,-8.094916115574621,0.08162310832204081,0.7676930598005128,0.770219479501975,0.05002788685607693,30250.0,194.0,194.0,16,16,13,13
10,1,Unimodal,ADAPTIVE_DE,L-SHADE,IBREAKDOWN-CF,30,7.811907683693183e-09,7.944976232465706e-09,1.3331657962550392e-09,6.577195676982228e-09,9.108035214921983e-09,2.5308395379397552e-09,-8.11361216903641,-8.099918325281005,0.07645629992582427,0.7704907916333468,0.7746127294994949,0.05073381339373633,30184.5,73.5,73.5,17,17,15,15
10,1,Unimodal,ADAPTIVE_DE,L-SHADE,LIME-CF,30,7.855116261149911e-09,8.027967624002486e-09,1.326559722844724e-09,6.750823899892566e-09,9.033513492795462e-09,2.282689592902896e-09,-8.11118525158808,-8.095396777246744,0.07665783888699877,0.7401318166341905,0.7389351460005855,0.06801653013009284,30272.0,74.5,74.5,17,17,11,11
10,1,Unimodal,ADAPTIVE_DE,L-SHADE,SHAP-CF,30,7.941863107892762e-09,8.064972689680872e-09,1.3743639597309037e-09,6.697788990095432e-09,9.151918334282527e-09,2.454129344187095e-09,-8.107031677554163,-8.093397285453772,0.08129064634543076,0.6992291487001542,0.6950852505033254,0.05803335182629155,30315.5,180.0,180.0,17,17,16,16
10,1,Unimodal,ADAPTIVE_DE,L-SHADE,Standard,30,7.921086838299137e-09,8.036892040763632e-09,1.408876921910388e-09,6.924864237589645e-09,9.189449201585377e-09,2.264584963995732e-09,-8.108432608425465,-8.094916115574621,0.08246602528696195,0.7181594014657701,0.6993314579958678,0.060189050939358495,30315.5,0.0,0.0,0,0,0,0
10,1,Unimodal,RECENT_BIOINSPIRED,OPA,ACME-CF,30,7.535180797159323,6.505230004238683,6.164876617206183,2.053297892374573,11.523571522081909,9.470273629707336,0.6064980078156711,0.8131997390294257,0.6526442902194145,4.357727888933004,4.372471416998451,0.13063129939361748,150530.0,49470.0,49470.0,1921,1911,1911,52
10,1,Unimodal,RECENT_BIOINSPIRED,OPA,IBREAKDOWN-CF,30,7.411436102531932,6.505230003147204,5.774726144924872,2.053297892374019,11.523571521928986,9.470273629554967,0.6168567000189655,0.8131997389577768,0.6249851568033774,4.237461972166299,4.23251904150311,0.17001607534523164,163700.0,36300.0,36300.0,2114,2108,2108,50
10,1,Unimodal,RECENT_BIOINSPIRED,OPA,LIME-CF,30,7.435190008194949,6.1405844978588675,6.71386135040619,1.8767910265658543,11.41969171636407,9.542900689798216,0.3287494647001101,0.787838084715375,1.7126211004649954,4.379467120799624,4.376376291500492,0.24211625482411567,152480.0,47160.0,47160.0,1942,1936,1936,71
10,1,Unimodal,RECENT_BIOINSPIRED,OPA,SHAP-CF,30,7.2893479235202925,6.140584497859095,6.484221117371936,1.87679102656638,11.419691718392174,9.542900691825794,0.502306826948163,0.7878380847153904,0.8979231577369049,4.3272594320333155,4.32784024999637,0.14519031637581323,163130.0,36870.0,36870.0,2082,2070,2070,73
10,1,Unimodal,RECENT_BIOINSPIRED,OPA,Standard,30,8.269016107372414,6.701938783463902,6.555453898690089,2.4259456648439794,11.931097888008438,9.505152223164458,0.6772852697466103,0.82616470971258,0.6111930284002578,4.417615387432549,4.422159395999188,0.1745968378132097,200000.0,0.0,0.0,0,0,0,0
10,1,Unimodal,CLASSICAL_SWARM,PSO,ACME-CF,30,8.22422710674194e-09,8.5524050064123e-09,1.3303069063387787e-09,7.573561333629186e-09,9.340979545413575e-09,1.7674182117843884e-09,-8.090975940474022,-8.067912003672753,0.07582045188331568,0.16657690546611162,0.1643204579995654,0.020273018697060788,18932.0,0.0,0.0,7,7,7,7
10,1,Unimodal,CLASSICAL_SWARM,PSO,IBREAKDOWN-CF,30,8.267791902956863e-09,8.651511507196119e-09,1.2822679695707692e-09,7.573561333629186e-09,9.340979545413575e-09,1.7674182117843884e-09,-8.088147331663816,-8.062942174867331,0.07228399235222153,0.17182553056676014,0.16751522900085541,0.025689231760709915,18932.0,0.0,0.0,7,7,7,7
10,1,Unimodal,CLASSICAL_SWARM,PSO,LIME-CF,30,8.235914113659722e-09,8.471971568724257e-09,1.3442875842618712e-09,7.565006399090635e-09,9.39803612709511e-09,1.833029728004476e-09,-8.090368033819585,-8.072030773131514,0.07556824465438736,0.16777895966661163,0.1654976664976857,0.020130105631787132,18932.0,0.0,0.0,7,7,7,7
10,1,Unimodal,CLASSICAL_SWARM,PSO,SHAP-CF,30,8.298519560412388e-09,8.49121306600864e-09,1.223145975977743e-09,7.612371177856403e-09,9.340979545413575e-09,1.7286083675571717e-09,-8.086050676159328,-8.071038337877114,0.06923664779413283,0.17211998326699052,0.17011564600034035,0.021786577233644987,18932.0,0.0,0.0,7,7,7,7
10,1,Unimodal,CLASSICAL_SWARM,PSO,Standard,30,8.241130444730516e-09,8.59105853123765e-09,1.3514934944206266e-09,7.491252063118736e-09,9.340979545413575e-09,1.8497274822948384e-09,-8.090173791169304,-8.065960118119257,0.07614254691941061,0.1590643778336622,0.15993612500096785,0.014183159918355804,18932.0,0.0,0.0,0,0,0,0
10,1,Unimodal,RECENT_BIOINSPIRED,SBOA,ACME-CF,30,1.2442950071048131,1.1062883884436019,0.8393642988554059,0.6682967020193615,1.9053278497944177,1.2370311477750562,-0.04493878308788008,0.04305147674689159,0.40822286364459603,4.356896190333646,4.395448375002161,0.2212685433725084,152420.0,47580.0,47580.0,1842,1834,1834,57
10,1,Unimodal,RECENT_BIOINSPIRED,SBOA,IBREAKDOWN-CF,30,5.121780160618556,4.683147036213114,4.440705784121884,1.317395444249982,6.97548103927582,5.658085595025838,0.4366382873471088,0.6670336453181119,0.6216716479850958,4.160802518199004,4.175254709000001,0.23274514096707713,162200.0,37800.0,37800.0,2063,2061,2061,136
10,1,Unimodal,RECENT_BIOINSPIRED,SBOA,LIME-CF,30,3.161389702084898,2.2748407506505544,3.086840703128221,0.48377526375917057,4.494883985856788,4.011108722097617,0.22364096589960444,0.35454803551900893,0.5671863754692171,4.082848190299895,4.019311729502078,0.25138949777927905,152480.0,47520.0,47520.0,1913,1909,1909,77
10,1,Unimodal,RECENT_BIOINSPIRED,SBOA,SHAP-CF,30,4.912060556070837,4.015723548199986,4.943196247196169,1.2867405098310059,6.614181592262028,5.327441082431022,0.4848613255818787,0.6036882424306149,0.4573866436651488,4.106753541599271,4.039388000001054,0.20663931286075582,162620.0,37380.0,37380.0,2040,2026,2026,150
10,1,Unimodal,RECENT_BIOINSPIRED,SBOA,Standard,30,5.740768469611055,5.2047905096817715,2.6697270762405245,4.020746785707516,6.963713960687585,2.942967174980069,0.7079347282619232,0.7162074045511891,0.22910108386166766,3.9559060221673765,3.927952207999624,0.13767361442481574,200000.0,0.0,0.0,0,0,0,0
10,1,Unimodal,ADAPTIVE_DE,jSO,ACME-CF,30,8.031552548951975e-09,8.361382697330555e-09,1.4409183905195981e-09,7.243784239108208e-09,9.142453905042203e-09,1.898669665933995e-09,-8.103007890087271,-8.077761645621143,0.08710203847016516,1.0835247860666035,1.095511000501574,0.06740874521983477,47370.0,854.0,854.0,51,51,39,36
10,1,Unimodal,ADAPTIVE_DE,jSO,IBREAKDOWN-CF,30,8.166222187355743e-09,8.870188139553647e-09,1.788795900595586e-09,6.928090101609996e-09,9.604647743799434e-09,2.6765576421894382e-09,-8.100692593692196,-8.052071476021275,0.11406882746381357,1.1030889388008898,1.0852278750026016,0.07660419768123738,47638.5,652.5,652.5,46,46,43,42
10,1,Unimodal,ADAPTIVE_DE,jSO,LIME-CF,30,7.733010913095011e-09,7.86857867751678e-09,1.6856519081321893e-09,7.381714794973959e-09,8.700197895450401e-09,1.318483100476442e-09,-8.125399232989704,-8.104186306684703,0.1215113624805351,1.1260033388335917,1.113317833001929,0.09905298230439619,48335.5,975.0,975.0,49,49,45,45
10,1,Unimodal,ADAPTIVE_DE,jSO,SHAP-CF,30,7.727010142843938e-09,8.038966825552052e-09,1.6261258873416232e-09,6.20201490164618e-09,9.111531085181923e-09,2.909516183535743e-09,-8.12225787016106,-8.095169479194286,0.09858368078247157,1.2019230972332784,1.1983676249983546,0.0730036981295927,47505.5,444.0,444.0,43,43,41,41
10,1,Unimodal,ADAPTIVE_DE,jSO,Standard,30,8.38901807280005e-09,8.609845281171147e-09,1.1987695379870783e-09,7.784080935380189e-09,9.418698709851016e-09,1.6346177744708273e-09,-8.080987566758171,-8.065004652828668,0.06655446580208797,1.2413958597006665,1.2277645000031043,0.06704879112371252,47728.0,0.0,0.0,0,0,0,0
10,2,Multimodal,CLASSICAL_SWARM,BA,ACME-CF,30,12.5579284386617,8.929979064753013,20.414345669510492,4.215355701346169,9.005762817690593,4.790407116344424,0.6888551183423454,0.950850439326777,0.6926327867202866,2.7958183652990556,2.814523333498073,0.10459896106096148,143270.0,56730.0,56730.0,1646,1633,1633,51
10,2,Multimodal,CLASSICAL_SWARM,BA,IBREAKDOWN-CF,30,12.981832246221918,9.112816118632992,20.40299247763469,5.1643850317379645,9.225423397673481,4.0610383659355165,0.7855218943619195,0.9596525929378591,0.554148616434535,2.7167679888996643,2.73155297950143,0.10497394724488866,156710.0,43290.0,43290.0,2018,2010,2010,68
10,2,Multimodal,CLASSICAL_SWARM,BA,LIME-CF,30,12.90181040547634,9.059984951227278,20.458282419825572,4.7383578359144565,9.205263525705575,4.466905689791119,0.7802007131484171,0.9571270262193872,0.5506789104553876,3.1059900680333765,3.12468537499808,0.12823384099248855,152480.0,47520.0,47520.0,1958,1952,1952,82
10,2,Multimodal,CLASSICAL_SWARM,BA,SHAP-CF,30,12.903434927342566,9.044015734460913,20.42580339625834,4.946979855637238,9.20858457519465,4.261604719557411,0.7892751526387954,0.9563612817644638,0.5344635691214041,3.1415427736661514,3.140007562502433,0.11910752079920373,154910.0,45090.0,45090.0,1983,1974,1974,68
10,2,Multimodal,CLASSICAL_SWARM,BA,Standard,30,12.950298340329994,9.096750897881094,20.368179936522495,5.003862656405957,9.1879355837536,4.184072927347643,0.7968148358355003,0.9588862233827506,0.528493537889911,2.825240840367769,2.7756678959995043,0.22463291703962462,200000.0,0.0,0.0,0,0,0,0
10,2,Multimodal,KNOWLEDGE_BASED,GSK,ACME-CF,30,3.0472808442371844,0.1375820572651775,4.222955070399716,0.010238499971762774,8.916101927781312,8.90586342780955,-1.622879505012571,-0.8614750900593302,2.9697735107886007,4.423802426466136,4.500151062500663,0.3977547240529264,180500.0,16560.0,16560.0,1164,1162,1162,417
10,2,Multimodal,KNOWLEDGE_BASED,GSK,IBREAKDOWN-CF,30,3.167603574195412,0.13761355715533335,4.500356762187325,0.003690265071767775,8.916102018121038,8.91241175304927,-1.4713227759418792,-0.8613663647345922,2.620694033186948,4.443308954133924,4.516347646003851,0.3974944746442257,187880.0,11160.0,11160.0,1485,1482,1482,635
10,2,Multimodal,KNOWLEDGE_BASED,GSK,LIME-CF,30,3.279620018704882,0.12039690552091996,4.745957291693828,0.0006692211601375499,8.916101927784979,8.915432706624841,-1.6852509490859011,-0.9202494346746968,2.871626262558066,4.605055389000094,4.6790860630026145,0.3976586973758639,166520.0,29760.0,29760.0,1239,1231,1231,557
10,2,Multimodal,KNOWLEDGE_BASED,GSK,SHAP-CF,30,3.2792346283251317,0.14988829547115756,4.642716419368177,0.0054925478948603754,8.916101927786869,8.910609379892009,-1.1985641743462767,-0.8253466313826106,2.427358545284649,4.630968852800288,4.736751396001637,0.5864053699346422,188480.0,10800.0,10800.0,1272,1261,1261,684
10,2,Multimodal,KNOWLEDGE_BASED,GSK,Standard,30,3.454227471007378,0.21650682941728405,4.674643641256202,0.13023549249822963,8.916927150703458,8.786691658205228,-0.48969784043271425,-0.6654252970387105,1.4878418099380861,4.7351830557328265,4.730460604499967,0.08404086781784441,200000.0,0.0,0.0,0,0,0,0
10,2,Multimodal,CLASSICAL_SWARM,GWO,ACME-CF,30,11.360120181323277,8.92050780117549,15.210963401646278,8.916242005879454,9.023917978104933,0.1076759722254792,0.9407061432912117,0.9503895754832258,0.2889426038702744,6.712972516768059,6.7091164584999206,0.19724576244777953,164180.0,35820.0,35820.0,1406,1406,1406,124
10,2,Multimodal,CLASSICAL_SWARM,GWO,IBREAKDOWN-CF,30,12.638801005743831,8.919484282952965,15.60670219115397,8.916516742882408,9.48473738873578,0.5682206458533727,1.002638166203057,0.9503397443623068,0.22276723599332293,6.214693426366284,6.215723749999597,0.19555401637925499,173870.0,26130.0,26130.0,1609,1609,1609,308
10,2,Multimodal,CLASSICAL_SWARM,GWO,LIME-CF,30,11.469186083456945,8.921468874813286,15.144433027417474,8.916328112616597,9.102201777971885,0.18587366535528815,0.9518820827396773,0.9504363646070069,0.2636431614744167,6.3774815235672575,6.379009104501165,0.20074776217629528,164000.0,36000.0,36000.0,1477,1477,1477,286
