Dimension,MH_Group,Topology,Algorithm,Variant,Runs,FinalErr_Mean,FinalErr_Median,Log10FinalErr_Median,ExecTime_s_Median,ExplanationFEs_Median,AppliedInterventions,Rescues
10,KNOWLEDGE_BASED,Composition,GSK,IBREAKDOWN-CF,120,111.4640916939022,165.60766060853302,2.2190802688230056,13.600268729001982,10680.0,4503,2568
10,KNOWLEDGE_BASED,Composition,GSK,LIME-CF,120,111.50787719985752,165.46855693015436,2.21871547938598,13.66705927100702,32550.0,4105,2076
10,KNOWLEDGE_BASED,Composition,GSK,SHAP-CF,120,111.39285093608969,165.60765899562716,2.2190802645949823,13.526665562501876,12210.0,4746,2586
10,KNOWLEDGE_BASED,Composition,GSK,Standard,120,111.56465363338583,165.60799880817922,2.2190811564736954,13.590558145995603,0.0,0,0
10,KNOWLEDGE_BASED,Hybrid,GSK,ACME-CF,90,590.7314362611619,21.719467933213764,1.3368491476095958,37.95138722899719,24840.0,4595,489
10,KNOWLEDGE_BASED,Hybrid,GSK,IBREAKDOWN-CF,90,540.2588484181822,21.655827492063054,1.3355744029381986,37.87252224999975,15840.0,4891,689
10,KNOWLEDGE_BASED,Hybrid,GSK,LIME-CF,90,727.5476342952986,24.529299122195084,1.3896850846746585,38.075537832999544,43920.0,4431,485
10,KNOWLEDGE_BASED,Hybrid,GSK,SHAP-CF,90,527.6645909543548,21.377599893479783,1.329958908508198,37.97271152100075,14850.0,4750,781
10,KNOWLEDGE_BASED,Hybrid,GSK,Standard,90,875.0674264660105,21.01083726088177,1.3224417640405597,37.84450795849989,0.0,0,0
10,KNOWLEDGE_BASED,Multimodal,GSK,ACME-CF,120,4.98163832541077,7.877232354753437e-05,-4.13312903681935,4.494837936999829,20190.0,5317,1081
10,KNOWLEDGE_BASED,Multimodal,GSK,IBREAKDOWN-CF,120,5.1346774006745335,0.0003252265363471,-3.488255004936901,4.945644291499775,17280.0,6509,1747
10,KNOWLEDGE_BASED,Multimodal,GSK,LIME-CF,120,5.485572186721657,0.00016334634545950001,-3.792511748964781,4.767882167001517,43470.0,5140,1414
10,KNOWLEDGE_BASED,Multimodal,GSK,SHAP-CF,120,5.229798110922731,0.0006152008729713499,-3.21402535916411,4.975281749502756,16830.0,6297,1939
10,KNOWLEDGE_BASED,Multimodal,GSK,Standard,120,5.627529021024431,0.0027910869486617498,-2.5579213196963,5.212940978999541,0.0,0,0
10,KNOWLEDGE_BASED,Unimodal,GSK,ACME-CF,30,0.02536208043438819,8.26108248475066e-09,-8.082963442527635,0.3006033335004758,0.0,55,1
10,KNOWLEDGE_BASED,Unimodal,GSK,IBREAKDOWN-CF,30,0.02536207789812579,8.26108248475066e-09,-8.082963442527635,0.3024209169998357,0.0,60,7
10,KNOWLEDGE_BASED,Unimodal,GSK,LIME-CF,30,7.893025137188185e-09,8.26108248475066e-09,-8.082963442527635,0.30799614550051047,0.0,14,14
10,KNOWLEDGE_BASED,Unimodal,GSK,SHAP-CF,30,0.02403823200272844,8.26108248475066e-09,-8.082963442527635,0.308419146000233,0.0,2,2
10,KNOWLEDGE_BASED,Unimodal,GSK,Standard,30,0.025362036484252334,8.26108248475066e-09,-8.082963442527635,0.3021516664994124,0.0,0,0
10,RECENT_BIOINSPIRED,Composition,OPA,ACME-CF,120,194.82036550567355,197.0570588555354,2.294591766001108,16.67379318750318,49800.0,7184,380
10,RECENT_BIOINSPIRED,Composition,OPA,IBREAKDOWN-CF,120,195.08469032332488,200.7782925548281,2.302666512842112,16.802470604001428,36450.0,7879,435
10,RECENT_BIOINSPIRED,Composition,OPA,LIME-CF,120,195.48585859046528,206.8128589714497,2.315554946946985,16.60512737499812,46800.0,7404,414
10,RECENT_BIOINSPIRED,Composition,OPA,SHAP-CF,120,194.63477671288584,202.18394339719566,2.3057158412950463,16.83994360399811,36780.0,7917,493
10,RECENT_BIOINSPIRED,Composition,OPA,Standard,120,193.4909900531792,189.51184285401243,2.277400026642158,16.776621125005477,0.0,0,0
10,RECENT_BIOINSPIRED,Composition,SBOA,ACME-CF,120,160.93762079157852,185.2553466335869,2.2677527652267013,13.929330020502675,47730.0,6854,296
10,RECENT_BIOINSPIRED,Composition,SBOA,IBREAKDOWN-CF,120,164.56352005975006,187.5643146011139,2.273141022497313,16.54356812500191,37260.0,7754,576
10,RECENT_BIOINSPIRED,Composition,SBOA,LIME-CF,120,162.92193453623693,193.36699608853883,2.2863557817973312,16.5598909580076,45360.0,7113,491
10,RECENT_BIOINSPIRED,Composition,SBOA,SHAP-CF,120,161.65274772703708,174.06379022545798,2.240699846316109,16.554107104006107,36570.0,7557,700
10,RECENT_BIOINSPIRED,Composition,SBOA,Standard,120,161.9460858574983,185.098271920049,2.2670758788689405,16.631905312504387,0.0,0,0
10,RECENT_BIOINSPIRED,Hybrid,OPA,ACME-CF,90,6625.826002271871,32.16300844321984,1.5073552148761555,37.91028752100101,48240.0,5435,306
10,RECENT_BIOINSPIRED,Hybrid,OPA,IBREAKDOWN-CF,90,6724.820647836434,31.27759352405917,1.4952014431535106,38.2237827914978,35220.0,5927,364
10,RECENT_BIOINSPIRED,Hybrid,OPA,LIME-CF,90,6677.551277444282,32.26937315306441,1.5087838879175068,37.876509708497906,46080.0,5609,268
10,RECENT_BIOINSPIRED,Hybrid,OPA,SHAP-CF,90,6840.412592356718,31.69465200481966,1.5009856748756718,38.13418025000283,36030.0,6039,332
10,RECENT_BIOINSPIRED,Hybrid,OPA,Standard,90,6635.392620534662,32.92962871237751,1.5175840428731502,37.582475812003395,0.0,0,0
10,RECENT_BIOINSPIRED,Hybrid,SBOA,ACME-CF,90,7973.860298436425,31.99581198025612,1.5050878372076564,37.67258460400262,42090.0,4613,409
