Dimension,Function,Algorithm,Variant,Runs,Best,Worst,Median,Mean,Std,TargetSuccessRate,MedianFEterm
10,1,OPA,IBREAKDOWN-CF,30,0.0689165111725174,22.181930593193613,6.505230003147204,7.411436102531932,5.774726144924872,0.0,200000.0
10,1,OPA,LIME-CF,30,1e-08,26.129442855716036,6.1405844978588675,7.4351900082835565,6.71386135030468,0.03333333333333333,200000.0
10,1,OPA,SHAP-CF,30,0.0009488144131637,26.129442856120026,6.140584497859095,7.2893479235202925,6.484221117371936,0.0,200000.0
10,1,OPA,Standard,30,0.0689165111699026,26.129442856138553,6.701938783463902,8.269016107372414,6.555453898690089,0.0,200000.0
10,1,PSO,ACME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,19016.0
10,1,PSO,IBREAKDOWN-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,19016.0
10,1,PSO,LIME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,19016.0
10,1,PSO,SHAP-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,19016.0
10,1,PSO,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,18932.0
10,1,SBOA,ACME-CF,30,0.0799811129285785,3.252058612834901,1.1062883884436019,1.2442950071048131,0.8393642988554059,0.0,200000.0
10,1,SBOA,IBREAKDOWN-CF,30,0.1121791826952858,15.481802406966438,4.683147036213114,5.121780160618556,4.440705784121884,0.0,200000.0
10,1,SBOA,LIME-CF,30,0.1001784080011702,12.199440513587888,2.2748407506505544,3.161389702084898,3.086840703128221,0.0,200000.0
10,1,SBOA,SHAP-CF,30,0.4866616089005902,23.98233820286879,4.015723548199986,4.912060556070837,4.943196247196169,0.0,200000.0
10,1,SBOA,Standard,30,0.950226535587774,11.89300664279216,5.2047905096817715,5.740768469611055,2.6697270762405245,0.0,200000.0
10,1,jSO,ACME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,48492.5
10,1,jSO,IBREAKDOWN-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,48368.5
10,1,jSO,LIME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,49183.0
10,1,jSO,SHAP-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,48275.0
10,1,jSO,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,47728.0
10,2,BA,ACME-CF,30,0.1062713022146226,75.90035559639182,8.929979064753013,12.5579284386617,20.414345669510492,0.0,200000.0
10,2,BA,IBREAKDOWN-CF,30,0.3875741765629072,76.0659940434499,9.112816118632992,12.981832246221918,20.40299247763469,0.0,200000.0
10,2,BA,LIME-CF,30,0.6279634581060805,76.25099343888786,9.059984951227278,12.90181040547634,20.458282419825572,0.0,200000.0
10,2,BA,SHAP-CF,30,0.7081233128517397,76.18895764070521,9.044015734460913,12.903434927342566,20.42580339625834,0.0,200000.0
10,2,BA,Standard,30,0.5639439320621591,76.13078261145927,9.096750897881094,12.950298340329994,20.368179936522495,0.0,200000.0
10,2,GSK,ACME-CF,30,1e-08,8.919437396198589,0.1375820572651775,3.0472808443900163,4.2229550702856296,0.1,200000.0
10,2,GSK,IBREAKDOWN-CF,30,1e-08,12.768647346679415,0.13761355715533335,3.1676035743058697,4.500356762106898,0.06666666666666667,200000.0
10,2,GSK,LIME-CF,30,1e-08,14.704206019602736,0.12039690552091996,3.279620018928329,4.7459572915340935,0.06666666666666667,200000.0
10,2,GSK,SHAP-CF,30,1e-08,13.709538234055517,0.14988829547115756,3.279234628465254,4.642716419265792,0.06666666666666667,200000.0
10,2,GSK,Standard,30,2.4916042661971005e-05,14.704204087205028,0.21650682941728405,3.454227471007378,4.674643641256202,0.0,200000.0
10,2,GWO,ACME-CF,30,0.646361920463562,91.2454564771565,8.92050780117549,11.360120181323277,15.210963401646278,0.0,200000.0
10,2,GWO,IBREAKDOWN-CF,30,6.372917747654981,90.14494479321876,8.919484282952965,12.638801005743831,15.60670219115397,0.0,200000.0
10,2,GWO,LIME-CF,30,1.030551257860111,90.969481875601,8.921468874813286,11.469186083456945,15.144433027417474,0.0,200000.0
10,2,GWO,SHAP-CF,30,0.5888290171561721,91.45885114982497,8.921110181912553,11.309479768310363,15.278844985941836,0.0,200000.0
10,2,GWO,Standard,30,1.7499091399756708,83.17123641923604,8.91785060073471,10.885488134007742,13.7487878679666,0.0,200000.0
10,2,L-SHADE,ACME-CF,30,1e-08,8.916101927781312,8.916101927781312,7.414423720688446,3.0944079489834206,0.03333333333333333,200000.0
10,2,L-SHADE,IBREAKDOWN-CF,30,2.2491918173273007e-05,8.916101927781312,8.916101927781312,7.388293130151891,3.0802419600676454,0.0,200000.0
10,2,L-SHADE,LIME-CF,30,2.2491918173273007e-05,8.916101927781312,8.916101927781312,7.366278546322038,3.134521462041732,0.0,200000.0
10,2,L-SHADE,SHAP-CF,30,1e-08,8.916101927781312,8.916101927781312,7.387554803952213,3.099100319327304,0.03333333333333333,200000.0
10,2,L-SHADE,Standard,30,7.250275757542114e-08,8.916101927781312,8.916101927781312,7.379533842349484,3.0970613161920353,0.0,200000.0
10,2,OPA,ACME-CF,30,0.0222745643128519,75.38650186753102,4.706096006600973,13.41201590477843,24.140384873586136,0.0,200000.0
10,2,OPA,IBREAKDOWN-CF,30,0.0390894898286546,73.68873586582555,5.080013871805477,13.50848629323293,23.88471516339043,0.0,200000.0
